"sequencial","dataadmissao","transferido","codigoatleta","codigoclube"
10001,2011-08-07,false,13242,12
10002,2011-08-07,false,13243,12
10003,2011-08-07,false,13244,12
10004,2011-08-07,false,13245,12
10005,2011-08-07,false,13246,12
10006,2011-08-07,false,13247,12
10007,2011-08-07,false,13248,12
10008,2011-08-07,false,13249,12
10009,2011-08-07,false,13250,12
419,2008-04-13,false,435,4
10010,2011-08-07,false,13251,12
10011,2011-08-07,false,13252,12
10012,2011-08-07,false,13253,12
10013,2011-08-07,false,13254,12
10014,2011-08-07,false,13255,12
10015,2011-08-07,false,13256,12
10016,2011-08-07,false,13257,12
10017,2011-08-07,false,13258,12
10018,2011-08-07,false,13259,12
10019,2011-08-07,false,13260,12
10020,2011-08-07,false,13261,12
10021,2011-08-07,false,13262,12
10022,2011-08-07,false,13263,12
10023,2011-08-07,false,13264,12
10024,2011-08-07,false,13265,12
10025,2011-08-07,false,13266,12
10026,2011-08-07,false,13267,12
10027,2011-08-07,false,13268,12
10028,2011-08-07,false,13269,12
10029,2011-08-07,false,13270,12
10030,2011-08-07,false,13271,12
10031,2011-08-07,false,13272,12
10032,2011-08-07,false,13273,12
10033,2011-08-07,false,13274,12
10034,1900-01-01,false,13275,12
10035,2011-08-07,false,13276,12
10036,2011-07-31,false,13277,12
10037,2011-07-31,false,13278,16
10038,2011-07-31,false,13279,16
10039,2011-07-31,false,13280,16
10040,2011-07-31,false,13281,16
10041,2011-07-31,false,13282,16
10042,2011-07-31,false,13283,16
10043,2011-07-31,false,13284,16
10044,2011-07-31,false,13285,16
10045,2011-07-31,false,13286,16
10046,2011-07-31,false,13287,16
10047,2011-07-31,false,13288,16
10048,2011-07-31,false,13289,16
10049,2011-07-31,false,13290,16
10050,2011-08-07,false,13291,38
10051,2011-08-07,false,13292,38
10052,2011-08-07,false,13293,38
10053,2011-08-07,false,13294,38
10054,2011-08-07,false,13295,38
10055,2011-08-07,false,13296,38
10056,2011-08-07,false,13297,38
10057,2011-08-07,false,13298,38
10058,2011-07-29,false,13299,16
10059,2011-07-29,false,13300,16
10060,2011-07-29,false,13301,16
10061,2011-07-29,false,13302,16
10062,2011-07-29,false,13303,16
10063,2011-08-07,false,13304,10
10064,2011-08-07,false,13305,10
10065,2011-08-07,false,13306,10
420,2007-11-17,false,436,4
10066,2011-08-07,false,13307,10
10067,2011-08-07,false,13308,10
10068,2011-06-19,false,13309,34
10069,2011-06-19,false,13310,34
10070,2011-06-19,false,13311,34
10071,2011-06-19,false,13312,34
10072,2011-06-19,false,13313,34
10073,2011-06-19,false,13314,34
10074,2011-06-19,false,13315,34
10075,2011-06-19,false,13316,34
10076,2011-08-07,false,13317,24
10077,2011-08-07,false,13318,24
10078,2011-08-07,false,13319,24
10079,2011-08-07,false,13320,16
10080,2011-08-21,false,13321,34
10081,2011-08-21,false,13322,34
10082,2011-08-21,false,13323,47
10083,2011-08-12,false,13324,14
10084,2011-08-12,false,13325,14
10085,2011-08-12,false,13326,14
10086,2011-08-12,false,13327,14
10087,2011-08-12,false,13328,18
10088,2011-08-28,false,13329,22
10089,2011-08-28,false,13330,22
10090,2011-08-28,false,13331,22
10091,2011-08-28,false,13332,22
10092,2011-08-28,false,13333,31
10093,2011-08-28,false,13334,22
10094,2011-08-28,false,13335,22
10095,2011-08-28,false,13336,22
10096,2011-08-28,false,13337,31
10097,2011-08-28,false,13338,22
10098,2011-08-28,false,13339,22
10099,2011-08-28,false,13340,22
10100,2011-08-28,false,13341,22
10101,2011-08-28,false,13342,22
10102,2011-08-28,false,13343,22
10103,2011-08-28,false,13344,22
10104,2011-08-28,false,13345,22
10105,2000-08-28,false,13346,31
10106,2011-08-28,false,13347,31
19426,2019-02-05,false,23453,28
10108,2003-12-06,false,13349,31
10109,2011-08-27,false,13350,46
10110,2011-08-27,false,13351,46
10111,2011-08-27,false,13352,46
10112,2011-08-27,false,13353,46
10113,2011-08-27,false,13354,46
10114,2011-08-27,false,13355,46
10115,2011-08-27,false,13356,46
10116,2011-08-27,false,13357,46
10117,2011-08-27,false,13358,46
10118,2011-08-27,false,13359,46
10119,2011-08-27,false,13360,46
10120,2011-08-27,false,13361,46
10121,2011-08-27,false,13362,46
421,2008-11-15,false,437,4
10122,2011-08-27,false,13363,46
10123,2011-08-27,false,13364,46
10124,2011-08-27,false,13365,46
10125,2011-08-27,false,13366,46
10126,2011-08-27,false,13367,46
10127,2011-09-24,false,13369,28
10128,2011-09-24,false,13370,28
10129,2011-09-24,false,13371,28
10130,2011-09-24,false,13372,28
10131,2011-09-24,false,13373,28
10132,2011-09-24,false,13374,28
10133,2011-09-24,false,13377,28
10134,2011-09-24,false,13378,28
10135,2011-09-24,false,13379,28
10136,2011-09-24,false,13380,28
10137,2011-09-24,false,13381,28
10138,2011-09-24,false,13382,28
10139,2011-09-24,false,13383,28
10140,2012-06-02,false,13384,28
10141,2011-09-24,false,13385,28
10142,2011-09-24,false,13386,28
10143,2011-09-03,false,13387,18
10144,2011-09-03,false,13388,18
10145,2011-09-03,false,13389,10
10146,2011-09-09,false,13390,24
10147,2011-09-09,false,13391,24
10148,2011-09-09,false,13392,24
10149,2011-09-09,false,13393,24
10150,2011-09-09,false,13394,24
10151,2011-09-09,false,13395,24
10152,2011-09-09,false,13396,24
10153,2011-09-09,false,13397,24
10154,2011-09-09,false,13398,24
10155,2011-09-09,false,13399,24
10156,2011-09-09,false,13400,24
10157,2011-09-09,false,13401,24
10158,2011-09-09,false,13402,24
10159,2011-09-09,false,13403,24
10160,2011-09-09,false,13404,24
10161,2011-09-09,false,13405,24
10162,2011-09-09,false,13406,24
10163,2011-09-09,false,13407,24
10164,2011-09-09,false,13408,24
10165,2011-09-09,false,13409,24
10166,2011-09-09,false,13410,24
10167,2011-09-09,false,13411,24
10168,2011-09-09,false,13412,24
10169,2011-09-03,false,13413,31
10170,2011-09-03,false,13414,31
10171,2011-09-03,false,13415,31
10172,2011-09-03,false,13416,31
10173,2011-09-03,false,13417,31
10174,2011-09-03,false,13418,31
10175,2011-09-03,false,13419,31
10176,2011-09-03,false,13420,31
10177,2011-09-03,false,13421,31
422,2008-04-13,false,438,4
10178,2011-09-03,false,13422,31
10179,2011-09-03,false,13423,31
10180,2011-09-03,false,13424,31
10181,2010-01-10,false,13425,31
10182,2011-09-03,false,13426,31
10183,2011-09-03,false,13427,31
10184,2011-09-03,false,13428,31
10185,2011-09-03,false,13429,31
10186,2011-09-03,false,13430,44
10187,2011-09-03,false,13431,44
10188,2011-09-03,false,13432,44
10189,2011-09-03,false,13433,44
10190,2011-09-03,false,13434,44
10191,2011-09-03,false,13435,44
10192,2011-09-03,false,13436,44
10193,2011-09-03,false,13437,44
10194,1900-01-01,false,13438,44
10195,2011-09-03,false,13439,44
10196,2011-09-03,false,13440,44
10197,2011-09-03,false,13441,44
10198,2011-09-03,false,13442,44
10199,2011-09-03,false,13443,44
10200,2011-09-03,false,13444,44
10201,2011-09-03,false,13445,44
10202,2011-09-25,false,13446,42
10203,2011-09-25,false,13447,42
10204,2011-09-25,false,13448,42
10205,2011-09-25,false,13449,42
10206,2011-09-25,false,13450,42
10207,2011-09-25,false,13451,42
10208,2011-09-25,false,13452,42
10209,2011-09-25,false,13453,42
10210,2011-09-25,false,13454,42
10211,2011-09-25,false,13455,42
10212,2011-09-25,false,13456,42
10213,2011-09-25,false,13457,42
10214,2011-09-25,false,13458,42
10215,2011-09-25,false,13459,42
10216,2011-09-25,false,13460,42
10217,2011-09-25,false,13461,42
10218,2011-10-09,false,13462,39
10219,2011-10-09,false,13463,39
10220,2011-10-09,false,13464,39
10221,2011-10-09,false,13465,39
10222,2011-10-09,false,13466,39
10223,2011-10-09,false,13467,39
10224,2011-10-09,false,13468,39
10225,2011-10-09,false,13469,39
10226,2011-10-09,false,13470,39
10227,2011-10-09,false,13471,43
10228,2011-10-09,false,13472,43
10229,2011-10-09,false,13473,43
10230,2011-10-09,false,13476,43
10231,2011-10-09,false,13477,43
10232,2011-10-09,false,13478,43
10233,2011-10-09,false,13479,43
423,2008-04-13,false,439,4
10234,2011-10-09,false,13480,43
10235,2011-10-09,false,13481,43
10236,2011-10-09,false,13482,43
10237,2011-10-09,false,13483,43
10238,2011-10-09,false,13484,43
10239,2011-10-09,false,13485,43
10240,2011-10-09,false,13486,43
10241,2011-10-09,false,13487,43
10242,2011-10-09,false,13488,43
10243,2011-10-09,false,13489,43
10244,2011-10-09,false,13490,43
10245,2011-10-09,false,13492,43
10246,2011-09-25,false,13493,23
10247,2011-09-25,false,13494,23
10248,2011-09-25,false,13495,23
10249,2011-09-25,false,13496,23
10250,2011-09-25,false,13497,23
10251,2011-09-25,false,13498,23
10252,2011-09-25,false,13499,23
10253,2011-09-25,false,13500,23
10254,2011-09-25,false,13501,23
10255,2011-09-25,false,13502,23
10256,2011-09-25,false,13503,23
10257,2011-09-25,false,13504,23
10258,2011-09-25,false,13505,23
10259,2011-09-25,false,13506,23
10260,2011-09-25,false,13507,23
10261,2011-09-25,false,13508,23
10262,2011-09-25,false,13509,23
10263,2011-09-25,false,13510,23
10264,2011-09-25,false,13511,23
10265,2011-09-25,false,13512,23
10266,2011-09-25,false,13513,23
10267,2011-09-25,false,13514,23
10268,2011-09-25,false,13515,23
10269,2011-10-09,false,13518,41
10270,2011-10-09,false,13519,41
10271,2011-10-09,false,13520,41
10272,2011-10-09,false,13521,41
10273,2011-10-09,false,13522,41
10274,2011-10-09,false,13523,26
10275,2011-10-09,false,13524,26
10276,2011-10-09,false,13525,26
10277,2011-10-09,false,13526,26
10278,2011-10-09,false,13527,26
10279,1900-01-01,false,13528,26
10280,2011-10-09,false,13529,26
10281,2011-10-09,false,13530,26
10282,2011-10-09,false,13531,26
10283,2011-10-09,false,13532,26
10284,2011-10-09,false,13533,26
10285,2011-10-09,false,13534,26
10286,2011-10-09,false,13535,41
10287,2011-10-09,false,13536,46
10288,2011-10-09,false,13539,46
10289,2011-10-09,false,13541,46
424,2008-04-13,false,440,4
10290,2011-10-09,false,13542,46
10291,2011-10-09,false,13543,46
10292,2011-10-09,false,13544,46
10293,2011-10-09,false,13545,26
10294,2005-10-07,false,13546,31
10295,2011-10-16,false,13547,38
10296,2011-10-16,false,13548,38
10297,2011-10-16,false,13549,38
10298,2011-10-16,false,13550,38
10299,2011-10-16,false,13551,38
10300,2011-10-16,false,13552,38
10301,2011-10-16,false,13553,27
10302,2011-10-16,false,13554,38
10303,2011-10-16,false,13555,38
10304,2011-10-16,false,13556,38
10305,2011-10-16,false,13557,38
10306,2011-10-16,false,13558,12
10307,2011-10-16,false,13559,12
10308,2011-10-16,false,13560,12
10309,2011-10-16,false,13561,12
10310,2011-10-16,false,13562,12
10311,2011-10-16,false,13563,12
10312,2011-10-16,false,13564,12
10313,2011-10-16,false,13565,12
10314,2011-10-16,false,13566,12
10315,2011-10-16,false,13567,12
10316,2011-10-16,false,13568,12
10317,2011-10-16,false,13569,12
10318,2011-10-16,false,13570,12
10319,2011-10-16,false,13571,12
10320,2011-10-16,false,13572,12
10321,2011-10-16,false,13573,12
10322,2011-10-16,false,13574,12
10323,2011-10-16,false,13575,12
10324,2011-10-16,false,13576,12
10325,2011-10-16,false,13577,12
18873,2019-01-10,false,22929,12
10327,2011-10-16,false,13580,12
10328,2011-10-16,false,13581,12
10329,2011-10-16,false,13582,12
10330,2011-10-16,false,13583,12
10331,2011-10-16,false,13584,12
10332,2011-10-16,false,13585,12
10333,2011-10-16,false,13586,12
10334,2011-10-16,false,13587,12
10335,2011-10-16,false,13588,12
10336,2011-10-16,false,13590,12
10337,2011-10-16,false,13591,12
10338,2011-10-16,false,13592,12
10339,2011-10-15,false,13593,44
10340,2011-10-15,false,13594,44
10341,2011-10-15,false,13595,44
10342,2011-10-15,false,13596,44
10343,2011-10-15,false,13597,44
10344,2011-10-15,false,13598,44
10345,2011-10-15,false,13599,44
425,2008-04-13,false,441,4
10346,2011-10-15,false,13600,44
10347,2011-10-15,false,13601,44
10348,2011-10-15,false,13602,44
10349,2011-10-15,false,13603,44
10350,2011-10-15,false,13604,44
10351,2011-10-15,false,13605,44
10352,2011-10-15,false,13606,44
10353,2011-10-15,false,13607,44
10354,2011-10-15,false,13610,44
10355,2011-10-15,false,13611,44
10356,2011-10-15,false,13612,44
10357,2011-10-15,false,13613,44
10358,2011-10-15,false,13614,44
10359,2011-11-27,false,13616,31
10360,2011-11-27,false,13617,31
10361,2011-11-27,false,13618,31
10362,2011-11-27,false,13619,31
10363,2011-11-27,false,13620,31
10364,2011-11-27,false,13621,31
10365,2011-11-27,false,13622,31
10366,2011-11-27,false,13623,31
10367,2011-11-27,false,13624,31
10368,2011-11-27,false,13625,31
10369,2011-11-27,false,13627,31
10370,2011-11-27,false,13628,31
10371,2011-11-27,false,13629,31
10372,2011-11-27,false,13630,31
10373,1900-01-01,false,13631,31
10374,2011-11-27,false,13632,31
10375,2011-11-27,false,13633,31
10376,2011-11-27,false,13634,31
10377,2011-11-27,false,13635,31
10378,2011-11-27,false,13636,31
10379,2011-11-27,false,13637,31
10380,2011-11-27,false,13639,31
10381,2011-11-27,false,13640,31
10382,2011-11-27,false,13641,31
10383,2011-11-27,false,13642,31
10384,2011-11-27,false,13643,31
10385,2011-11-27,false,13644,31
10386,2011-11-27,false,13645,31
10387,2011-11-27,false,13646,31
10388,2011-11-27,false,13647,31
10389,2011-11-27,false,13648,31
10390,2011-11-27,false,13649,31
10391,2011-11-27,false,13650,31
10392,2011-11-27,false,13651,31
10393,2011-11-27,false,13652,31
10394,2011-11-27,false,13653,31
10395,2011-11-27,false,13654,31
10396,2011-11-27,false,13655,31
10397,2011-11-27,false,13656,31
10398,2011-11-27,false,13657,31
10399,2011-11-27,false,13658,31
10400,2011-11-27,false,13659,31
10401,2011-11-27,false,13660,31
426,2008-11-15,false,442,4
10402,2011-11-27,false,13661,32
10403,2011-11-27,false,13662,32
10404,2011-11-27,false,13663,32
10405,2011-11-27,false,13664,32
10406,1900-01-01,false,13665,32
10407,2011-11-27,false,13666,32
10408,2011-11-27,false,13667,32
10409,2011-11-27,false,13670,32
10410,2011-11-27,false,13671,32
10411,2011-11-27,false,13672,15
10412,2011-11-27,false,13673,15
10413,2011-11-27,false,13674,15
10414,2011-11-27,false,13675,15
10415,2011-11-27,false,13676,15
10416,2011-09-03,false,13677,31
10417,2011-12-04,false,13678,31
10418,2011-12-04,false,13679,31
10419,2011-12-04,false,13680,31
10420,2011-12-04,false,13681,31
10421,2011-12-04,false,13682,31
10422,2011-12-04,false,13683,31
10423,2011-12-04,false,13684,31
10424,2011-12-04,false,13685,31
10425,2011-12-04,false,13686,31
10426,2011-12-04,false,13687,31
10427,2011-12-04,false,13688,31
10428,2011-12-04,false,13689,31
10429,2011-12-04,false,13690,31
10430,2011-12-04,false,13691,31
10431,2011-12-04,false,13692,31
10432,2011-12-04,false,13693,31
10433,2011-12-04,false,13694,31
10434,2011-12-04,false,13695,31
10435,2011-12-04,false,13696,31
10436,2011-12-04,false,13697,31
10437,2011-12-04,false,13698,31
10438,2011-12-04,false,13699,31
10439,1900-01-01,false,13707,46
10440,2011-11-27,false,13708,31
10441,2011-11-27,false,13709,31
10442,2011-11-27,false,13710,31
10443,2011-11-27,false,13711,31
10444,2011-11-27,false,13712,31
10445,2011-11-27,false,13713,31
10446,2011-11-27,false,13714,31
10447,2011-11-27,false,13715,31
10448,2011-11-27,false,13716,31
10449,2011-11-27,false,13717,31
10450,2011-11-27,false,13718,31
10451,2011-11-27,false,13719,31
10452,2011-11-27,false,13720,31
10453,2011-11-27,false,13721,31
10454,2011-11-27,false,13722,31
10455,2011-11-27,false,13723,31
10456,2011-11-27,false,13724,31
10457,2011-11-27,false,13725,31
427,2008-11-15,false,443,4
10458,2011-11-27,false,13726,31
10459,2011-11-27,false,13727,31
10460,2011-11-27,false,13728,31
10461,2011-11-27,false,13729,31
10462,2011-11-27,false,13730,31
10463,2011-11-27,false,13732,31
10464,2011-11-27,false,13733,31
10465,2011-11-27,false,13734,31
10466,2011-11-27,false,13735,31
10467,2011-11-27,false,13736,31
10468,2011-11-27,false,13737,31
10469,2011-11-27,false,13738,31
10470,2011-11-27,false,13739,31
10471,2011-11-27,false,13740,31
10472,2011-11-27,false,13741,31
10473,2011-11-27,false,13742,31
10474,2011-11-27,false,13743,31
10475,2011-11-27,false,13744,31
10476,2011-11-27,false,13745,31
10477,2011-11-27,false,13746,31
10478,2011-11-27,false,13747,31
10479,2011-11-27,false,13748,31
10480,2011-11-27,false,13749,31
10481,2011-11-27,false,13750,31
10482,2011-11-27,false,13751,31
10483,2011-11-27,false,13752,31
10484,2011-11-27,false,13753,31
10485,2011-11-27,false,13754,31
10486,2011-11-27,false,13755,31
10487,2011-11-27,false,13756,31
10488,2011-11-27,false,13757,31
10489,2011-11-27,false,13758,31
10490,2011-11-27,false,13759,31
10491,2011-11-27,false,13760,31
10492,2011-11-27,false,13761,31
10493,2011-11-27,false,13762,31
10494,2011-11-27,false,13763,31
10495,2011-11-27,false,13764,31
10496,2011-11-27,false,13765,31
10497,2011-11-27,false,13766,31
10498,2011-11-27,false,13767,31
10499,2011-11-27,false,13768,31
10500,2011-11-27,false,13769,31
10501,2011-12-11,false,13770,15
10502,2011-12-11,false,13771,15
10503,2011-12-11,false,13772,15
10504,2011-12-11,false,13773,15
10505,2011-12-11,false,13774,15
10506,2011-12-11,false,13775,15
10507,2011-12-11,false,13776,15
10508,2011-12-11,false,13777,15
10509,2011-12-11,false,13778,15
10510,2011-12-10,false,13781,12
10511,2011-12-10,false,13782,12
10512,2011-12-10,false,13783,12
10513,1900-01-01,false,13784,12
428,2008-11-15,false,444,4
10514,2011-12-10,false,13785,12
10515,2011-12-10,false,13786,12
10516,2011-12-10,false,13787,12
10517,2011-12-10,false,13788,12
10518,2011-12-10,false,13789,12
10519,2011-12-10,false,13790,12
10520,2011-12-10,false,13791,12
10521,2011-12-10,false,13792,12
10522,2011-12-10,false,13793,12
10523,2011-12-10,false,13794,12
10524,2011-12-10,false,13795,12
10525,2011-12-10,false,13796,12
26188,2025-02-12,false,29563,28
10527,2011-12-10,false,13798,12
10528,2011-12-10,false,13799,12
10529,2011-12-10,false,13800,12
10530,2011-12-10,false,13801,12
10531,2011-12-10,false,13802,12
10532,2011-12-10,false,13803,12
10533,2011-12-10,false,13804,12
10534,2011-12-10,false,13805,12
10535,2011-12-10,false,13806,12
10536,2011-12-10,false,13807,12
10537,2011-12-10,false,13808,12
10538,2011-12-10,false,13809,12
10539,2011-12-10,false,13810,12
10540,2011-12-10,false,13811,12
10541,2011-12-10,false,13812,12
10542,2011-12-10,false,13813,12
10543,2011-12-10,false,13814,12
10544,2011-12-10,false,13815,12
10545,2011-12-10,false,13819,38
10546,2011-12-10,false,13820,38
10547,2011-12-10,false,13821,38
10548,2011-12-10,false,13822,38
10549,2011-12-10,false,13823,38
10550,2011-12-10,false,13824,38
10551,2011-12-10,false,13825,38
10552,2011-12-10,false,13826,38
10553,2011-12-10,false,13827,38
10554,2011-12-10,false,13830,38
10555,2011-12-08,false,13831,27
10556,2011-12-08,false,13832,27
10557,2011-12-08,false,13833,27
10558,2011-12-08,false,13834,27
10559,2011-12-08,false,13835,27
10560,2011-12-08,false,13836,27
10561,2011-12-07,false,13838,24
10562,2011-12-07,false,13839,24
10563,2011-12-07,false,13840,24
10564,2011-12-07,false,13841,24
10565,2011-12-07,false,13842,24
10566,1900-01-01,false,13843,24
10567,2011-12-07,false,13844,24
10568,2011-12-07,false,13845,24
10569,2011-12-13,false,13846,34
429,2008-04-13,false,445,4
10570,2011-12-13,false,13847,34
10571,2011-12-13,false,13849,34
10572,2011-12-10,false,13850,16
10573,2011-12-10,false,13851,16
10574,2011-12-10,false,13852,16
10575,2011-12-10,false,13853,16
10576,2011-12-10,false,13855,16
10577,2011-11-13,false,13856,47
10578,2011-11-13,false,13857,47
10579,2011-11-13,false,13858,47
10580,2011-12-11,false,13859,41
10581,2011-12-11,false,13860,41
10582,2011-12-05,false,13861,28
10583,2011-12-05,false,13862,28
10584,2011-12-05,false,13863,28
10585,2011-12-05,false,13864,28
10586,2011-12-05,false,13865,28
10587,2011-12-05,false,13866,28
10588,1900-01-01,false,13867,28
10589,2011-12-05,false,13868,28
10590,2011-12-05,false,13869,28
10591,2011-12-05,false,13870,28
10592,2011-12-05,false,13871,28
10593,2011-12-05,false,13872,28
10594,2011-12-05,false,13873,28
10595,2011-12-05,false,13874,28
10596,2011-12-05,false,13875,28
10597,2011-12-05,false,13876,28
10598,2011-12-05,false,13877,28
10599,2011-12-05,false,13878,28
10600,2011-12-05,false,13879,28
10601,2011-12-05,false,13880,28
10602,2011-12-05,false,13883,28
